bbbs,title,gbrq,sxrq,sxx,zdjgName,flxz,zdjgCodeId,flfgCodeId,raw_json
ff8081817e8f99c0017e99850fbb48ab,青海省可可西里自然遗产地保护条例,2022-01-13,2022-01-13,3,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f99c0017e99850fbb48ab"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 3, ""title"": ""青海省可可西里自然遗产地保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省可可西里自然遗产地保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e8f99c0017e9a5fda465d21,青海省实施《中华人民共和国道路交通安全法》办法,2022-01-13,2022-01-13,3,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f99c0017e9a5fda465d21"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 3, ""title"": ""青海省实施《中华人民共和国道路交通安全法》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省实施《中华人民共和国道路交通安全法》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e8f9846017e9a6721d972e2,青海省司法鉴定条例,2022-01-13,2022-01-13,3,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f9846017e9a6721d972e2"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 3, ""title"": ""青海省司法鉴定条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省司法鉴定条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e8f9846017e99a6e0a651ec,青海省行政许可监督管理条例,2022-01-13,2022-01-13,3,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f9846017e99a6e0a651ec"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 3, ""title"": ""青海省行政许可监督管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省行政许可监督管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e8f99c0017e9a6aacfa5e0c,青海省物业管理条例,2022-01-13,2022-01-13,2,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f99c0017e9a6aacfa5e0c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 2, ""title"": ""青海省物业管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省物业管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e8f9b80017e997f610f0162,青海省实施《中华人民共和国政府采购法》办法,2022-01-13,2022-01-13,1,青海省人民代表大会常务委员会,地方法规,450,230,"{""bbbs"": ""ff8081817e8f9b80017e997f610f0162"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": 1, ""title"": ""青海省实施《中华人民共和国政府采购法》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省实施《中华人民共和国政府采购法》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e9b236f017edc5e3c5a1759,荆门市实施《湖北省非物质文化遗产条例》办法,2022-01-13,2022-05-01,3,荆门市人民代表大会常务委员会,地方法规,9999,230,"{""bbbs"": ""ff8081817e9b236f017edc5e3c5a1759"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-05-01"", ""sxx"": 3, ""title"": ""荆门市实施《湖北省非物质文化遗产条例》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""荆门市实施《湖北省非物质文化遗产条例》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 9999, ""zdjgName"": ""荆门市人民代表大会常务委员会""}"
ff8081817ed76995017edc90aa770235,青海省人民代表大会常务委员会关于修改和废止部分地方性法规的决定,2022-01-13,2022-01-13,,青海省人民代表大会常务委员会,修改、废止的决定,450,310,"{""bbbs"": ""ff8081817ed76995017edc90aa770235"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2022-01-13"", ""score"": 0.0, ""sxrq"": ""2022-01-13"", ""sxx"": null, ""title"": ""青海省人民代表大会常务委员会关于修改和废止部分地方性法规的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青海省人民代表大会常务委员会关于修改和废止部分地方性法规的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 450, ""zdjgName"": ""青海省人民代表大会常务委员会""}"
ff8081817e9b236f017ed929cb64047c,周口市港口和航道条例,2022-01-12,2022-03-01,3,周口市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b236f017ed929cb64047c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-12"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""周口市港口和航道条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""周口市港口和航道条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""周口市人民代表大会常务委员会""}"
ff8081817e9b2546017ed91f7e9b2696,开封市优化营商环境条例,2022-01-12,2022-02-01,2,开封市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b2546017ed91f7e9b2696"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-12"", ""score"": 0.0, ""sxrq"": ""2022-02-01"", ""sxx"": 2, ""title"": ""开封市优化营商环境条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""开封市优化营商环境条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""开封市人民代表大会常务委员会""}"
ff80818181cdceb30181d28c77f9217f,最高人民法院关于审理生态环境侵权纠纷案件适用惩罚性赔偿的解释,2022-01-12,2022-01-20,3,最高人民法院,司法解释,140,320,"{""bbbs"": ""ff80818181cdceb30181d28c77f9217f"", ""flfgCodeId"": 320, ""flxz"": ""司法解释"", ""gbrq"": ""2022-01-12"", ""score"": 0.0, ""sxrq"": ""2022-01-20"", ""sxx"": 3, ""title"": ""最高人民法院关于审理生态环境侵权纠纷案件适用惩罚性赔偿的解释"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""最高人民法院关于审理生态环境侵权纠纷案件适用惩罚性赔偿的解释""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 140, ""zdjgName"": ""最高人民法院""}"
ff808181813cacea01814c63bb7c5e41,通辽市农用地膜污染防治条例,2022-01-11,2022-03-01,3,通辽市人民代表大会常务委员会,地方法规,210,230,"{""bbbs"": ""ff808181813cacea01814c63bb7c5e41"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-11"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""通辽市农用地膜污染防治条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""通辽市农用地膜污染防治条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 210, ""zdjgName"": ""通辽市人民代表大会常务委员会""}"
ff808181862ee02d018638d213442f2b,湖南省先进制造业促进条例,2022-01-11,2022-03-01,3,湖南省人民代表大会常务委员会,地方法规,340,230,"{""bbbs"": ""ff808181862ee02d018638d213442f2b"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-11"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""湖南省先进制造业促进条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""湖南省先进制造业促进条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 340, ""zdjgName"": ""湖南省人民代表大会常务委员会""}"
ff8081817e5815dc017e767ffe7c311c,中国（湖南）自由贸易试验区条例,2022-01-11,2022-03-01,3,湖南省人民代表大会常务委员会,地方法规,340,230,"{""bbbs"": ""ff8081817e5815dc017e767ffe7c311c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-11"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""中国（湖南）自由贸易试验区条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""中国（湖南）自由贸易试验区条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 340, ""zdjgName"": ""湖南省人民代表大会常务委员会""}"
ff8081817e8f99c0017e995d063e4753,辽宁省人民代表大会常务委员会关于授权省人民政府在冬奥会、冬残奥会赛时管控期规定临时性行政措施的决定,2022-01-11,2022-01-30,3,辽宁省人民代表大会常务委员会,法规性决定,220,305,"{""bbbs"": ""ff8081817e8f99c0017e995d063e4753"", ""flfgCodeId"": 305, ""flxz"": ""法规性决定"", ""gbrq"": ""2022-01-11"", ""score"": 0.0, ""sxrq"": ""2022-01-30"", ""sxx"": 3, ""title"": ""辽宁省人民代表大会常务委员会关于授权省人民政府在冬奥会、冬残奥会赛时管控期规定临时性行政措施的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""辽宁省人民代表大会常务委员会关于授权省人民政府在冬奥会、冬残奥会赛时管控期规定临时性行政措施的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 220, ""zdjgName"": ""辽宁省人民代表大会常务委员会""}"
ff8081817e5815dc017e7690bb9e3173,北京市种子条例,2022-01-10,2022-04-01,3,北京市人民代表大会,地方法规,170,230,"{""bbbs"": ""ff8081817e5815dc017e7690bb9e3173"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-10"", ""score"": 0.0, ""sxrq"": ""2022-04-01"", ""sxx"": 3, ""title"": ""北京市种子条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""北京市种子条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 170, ""zdjgName"": ""北京市人民代表大会""}"
ff8081817e768578017e7687758400de,北京市人民代表大会议事规则,2022-01-10,2022-01-10,3,北京市人民代表大会,地方法规,170,230,"{""bbbs"": ""ff8081817e768578017e7687758400de"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-10"", ""score"": 0.0, ""sxrq"": ""2022-01-10"", ""sxx"": 3, ""title"": ""北京市人民代表大会议事规则"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""北京市人民代表大会议事规则""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 170, ""zdjgName"": ""北京市人民代表大会""}"
ff8081817e9b236f017ea50d7a430125,河北省宗教事务条例,2022-01-08,2022-02-01,3,河北省人民代表大会常务委员会,地方法规,190,230,"{""bbbs"": ""ff8081817e9b236f017ea50d7a430125"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-08"", ""score"": 0.0, ""sxrq"": ""2022-02-01"", ""sxx"": 3, ""title"": ""河北省宗教事务条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河北省宗教事务条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 190, ""zdjgName"": ""河北省人民代表大会常务委员会""}"
ff8081817e9b2546017ed918bacd267e,河南省南水北调饮用水水源保护条例,2022-01-08,2022-03-01,3,河南省人民代表大会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b2546017ed918bacd267e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-08"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""河南省南水北调饮用水水源保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省南水北调饮用水水源保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会""}"
ff8081817e5815dc017e6c008bee6910,天津市促进海水淡化产业发展若干规定,2022-01-07,2022-03-01,3,天津市人民代表大会常务委员会,地方法规,180,230,"{""bbbs"": ""ff8081817e5815dc017e6c008bee6910"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-07"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""天津市促进海水淡化产业发展若干规定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""天津市促进海水淡化产业发展若干规定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 180, ""zdjgName"": ""天津市人民代表大会常务委员会""}"
ff8081817e581772017e6c10eaea0429,天津市市场主体登记管理若干规定,2022-01-07,2022-03-01,3,天津市人民代表大会常务委员会,地方法规,180,230,"{""bbbs"": ""ff8081817e581772017e6c10eaea0429"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-07"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""天津市市场主体登记管理若干规定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""天津市市场主体登记管理若干规定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 180, ""zdjgName"": ""天津市人民代表大会常务委员会""}"
ff808181813ca99901814c58b0405c61,内蒙古自治区人口与计划生育条例,2022-01-07,2022-01-10,3,内蒙古自治区人民代表大会常务委员会,地方法规,210,230,"{""bbbs"": ""ff808181813ca99901814c58b0405c61"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-07"", ""score"": 0.0, ""sxrq"": ""2022-01-10"", ""sxx"": 3, ""title"": ""内蒙古自治区人口与计划生育条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""内蒙古自治区人口与计划生育条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 210, ""zdjgName"": ""内蒙古自治区人民代表大会常务委员会""}"
ff808181814c94c201818542f9d317c2,内蒙古自治区人民代表大会常务委员会关于修改《内蒙古自治区人口与计划生育条例》的决定,2022-01-07,2022-01-10,,内蒙古自治区人民代表大会常务委员会,修改、废止的决定,210,310,"{""bbbs"": ""ff808181814c94c201818542f9d317c2"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2022-01-07"", ""score"": 0.0, ""sxrq"": ""2022-01-10"", ""sxx"": null, ""title"": ""内蒙古自治区人民代表大会常务委员会关于修改《内蒙古自治区人口与计划生育条例》的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""内蒙古自治区人民代表大会常务委员会关于修改《内蒙古自治区人口与计划生育条例》的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 210, ""zdjgName"": ""内蒙古自治区人民代表大会常务委员会""}"
ff8081817e8f9846017e965f2a304ac3,三亚市机动车停车场管理条例,2022-01-06,2022-02-01,3,三亚市人民代表大会常务委员会,地方法规,370,230,"{""bbbs"": ""ff8081817e8f9846017e965f2a304ac3"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-06"", ""score"": 0.0, ""sxrq"": ""2022-02-01"", ""sxx"": 3, ""title"": ""三亚市机动车停车场管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""三亚市机动车停车场管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 370, ""zdjgName"": ""三亚市人民代表大会常务委员会""}"
ff8081817e581772017e700f33130b93,宣城市燃放烟花爆竹管理条例,2022-01-05,2022-05-01,3,宣城市人民代表大会常务委员会,地方法规,280,230,"{""bbbs"": ""ff8081817e581772017e700f33130b93"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-05"", ""score"": 0.0, ""sxrq"": ""2022-05-01"", ""sxx"": 3, ""title"": ""宣城市燃放烟花爆竹管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""宣城市燃放烟花爆竹管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 280, ""zdjgName"": ""宣城市人民代表大会常务委员会""}"
ff8081817e9b1ec8017ed8c881971f2c,郑州市城市道路交通安全管理条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b1ec8017ed8c881971f2c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市城市道路交通安全管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市城市道路交通安全管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b1ec8017ed8dc41162d8e,郑州市建筑市场管理条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b1ec8017ed8dc41162d8e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市建筑市场管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市建筑市场管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b1ec8017ed8ee518d64e2,郑州市中小学校学生人身伤害事故预防与处理条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b1ec8017ed8ee518d64e2"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市中小学校学生人身伤害事故预防与处理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市中小学校学生人身伤害事故预防与处理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b2546017ed8ea25fd1f7e,郑州市文明行为促进条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b2546017ed8ea25fd1f7e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市文明行为促进条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市文明行为促进条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b236f017ed8b0dadb503c,郑州市城市养犬管理条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b236f017ed8b0dadb503c"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市城市养犬管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市城市养犬管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b2546017ed8d0f4100ba4,郑州市轨道交通条例,2022-01-01,2022-01-01,2,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b2546017ed8d0f4100ba4"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 2, ""title"": ""郑州市轨道交通条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市轨道交通条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b236f017ed8faec2401f1,郑州市燃气管理条例,2022-01-01,2022-01-01,2,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b236f017ed8faec2401f1"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 2, ""title"": ""郑州市燃气管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市燃气管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b236f017ed8f3ec450178,郑州市客运出租汽车管理条例,2022-01-01,2022-01-01,2,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b236f017ed8f3ec450178"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 2, ""title"": ""郑州市客运出租汽车管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市客运出租汽车管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b2546017ed8cc562c08d7,郑州市城市园林绿化条例,2022-01-01,2022-01-01,2,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b2546017ed8cc562c08d7"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 2, ""title"": ""郑州市城市园林绿化条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市城市园林绿化条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e9b236f017ed8f8725d01ca,郑州市旅游业管理条例,2022-01-01,2022-01-01,1,郑州市人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""ff8081817e9b236f017ed8f8725d01ca"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 1, ""title"": ""郑州市旅游业管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市旅游业管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e581772017e66c77b286614,荆州市中心城区机动车停车条例,2022-01-01,2022-03-01,3,荆州市人民代表大会常务委员会,地方法规,330,230,"{""bbbs"": ""ff8081817e581772017e66c77b286614"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""荆州市中心城区机动车停车条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""荆州市中心城区机动车停车条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 330, ""zdjgName"": ""荆州市人民代表大会常务委员会""}"
ff8081817e9b2546017ed8b6b9007ec9,郑州市企业职工基本养老保险条例,2022-01-01,2022-01-01,3,郑州市人民代表大会常务委员会,地方法规,9999,230,"{""bbbs"": ""ff8081817e9b2546017ed8b6b9007ec9"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": 3, ""title"": ""郑州市企业职工基本养老保险条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市企业职工基本养老保险条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 9999, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817ed76995017eed4261f6220b,郑州市人民代表大会常务委员会关于修改部分地方性法规的决定,2022-01-01,2022-01-01,,郑州市人民代表大会常务委员会,修改、废止的决定,320,310,"{""bbbs"": ""ff8081817ed76995017eed4261f6220b"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": null, ""title"": ""郑州市人民代表大会常务委员会关于修改部分地方性法规的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市人民代表大会常务委员会关于修改部分地方性法规的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817ed76995017ef61cd15225c3,郑州市人民代表大会常务委员会关于废止部分地方性法规的决定,2022-01-01,2022-01-01,,郑州市人民代表大会常务委员会,修改、废止的决定,320,310,"{""bbbs"": ""ff8081817ed76995017ef61cd15225c3"", ""flfgCodeId"": 310, ""flxz"": ""修改、废止的决定"", ""gbrq"": ""2022-01-01"", ""score"": 0.0, ""sxrq"": ""2022-01-01"", ""sxx"": null, ""title"": ""郑州市人民代表大会常务委员会关于废止部分地方性法规的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""郑州市人民代表大会常务委员会关于废止部分地方性法规的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""郑州市人民代表大会常务委员会""}"
ff8081817e34073e017e471babd01dbd,衢州市工业固体废物管理若干规定,2021-12-31,2022-05-01,3,衢州市人民代表大会常务委员会,地方法规,270,230,"{""bbbs"": ""ff8081817e34073e017e471babd01dbd"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2021-12-31"", ""score"": 0.0, ""sxrq"": ""2022-05-01"", ""sxx"": 3, ""title"": ""衢州市工业固体废物管理若干规定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""衢州市工业固体废物管理若干规定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 270, ""zdjgName"": ""衢州市人民代表大会常务委员会""}"
ff8081817e8f99c0017e9aee050c6cc6,厦门经济特区优化营商环境条例,2021-12-31,2022-03-01,3,厦门市人民代表大会常务委员会,地方法规,290,290,"{""bbbs"": ""ff8081817e8f99c0017e9aee050c6cc6"", ""flfgCodeId"": 290, ""flxz"": ""地方法规"", ""gbrq"": ""2021-12-31"", ""score"": 0.0, ""sxrq"": ""2022-03-01"", ""sxx"": 3, ""title"": ""厦门经济特区优化营商环境条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""厦门经济特区优化营商环境条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 290, ""zdjgName"": ""厦门市人民代表大会常务委员会""}"
